f_unit,f_system,f_equipment,f_tag_name
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024209_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024208_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024206_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024311_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,AI1O013405_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DO1P024710_COUT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DO1P024708_COUT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DO1P024706_COUT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DO1P024709_COUT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,AI1P033503_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024210_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024112_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024410_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024409_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024408_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024314_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DI1P024313_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,AI1O013404_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,EXCITATION,DO1P024707_COUT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,10MAJ12CT901_CALC
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N076612_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N076511_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N062810_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N076507_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,10MAJ12CT902_CALC
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,RT1L033304_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N076512_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N076613_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,AI1K027305_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,VACUUM PUMP-1B,DI1N076504_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,10LCA30CT903_CALC
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,AO1J012302_MA
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,RT1L033403_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,DI1L031509_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,ZT1J012202_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,AO1J012102_MA
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,LT1J012704_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,RT1M053303_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,DI1L030108_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,PT1K027103_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,DI1L032308_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,DI1L030111_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-7,PT1K027102_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,10LCJ20CT901_CALC
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,10LBS60CP901_CALC
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,10LCA30CT902_CALC
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,ZT1J011402_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L031713_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L030512_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L030510_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L030410_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L030205_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1K026110_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,TC1K027406_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1K026102_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1K026101_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1K026106_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,RT1L033501_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,AO1J011103_MA
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L030509_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1L030206_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1K026107_CIN
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,TC1J014204_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,TC1K027506_PNT
PLTU Tanjung Awar-Awar 1,CONDENSATE SYSTEM,LP HEATER-6,DI1K026104_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1M051410_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1M051511_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1D025513_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1D025607_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1D025604_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1D025508_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1D025602_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1D025506_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1M051512_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1L030502_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,I&C POWER DISTRIBUTION,DI1M051411_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,EDG,DI1O010611_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,EDG,DI1O010609_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,EDG,DI1O010608_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,EDG,DI1O010613_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,DI1P030804_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,AI1P025104_PNT
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,AI1P025102_PNT
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,DI1P030808_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,DI1P030805_CIN
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,AI1P025103_PNT
PLTU Tanjung Awar-Awar 1,POWER TRANSFORMER,DC220V,AI1P025101_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,10PAB42CT902_CALC
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,10PAB42CP901_CALC
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1I170815_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,RT1L033205_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,RT1J013501_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,PT1J012703_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1K011510_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1K010114_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,PT1N076201_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1L047405_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,RT1J014304_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,RT1J014405_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,RT1J014305_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1L047203_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,10PAB42CT901_CALC
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,10PAB41CT901_CALC
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1N061207_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1N061206_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,RT1J013601_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,PT1J012603_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,PT1J012503_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,PT1K012403_PNT
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1L047408_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,DI1L047504_CIN
PLTU Tanjung Awar-Awar 1,MAIN CONDENSER,CONDENSER,PT1N076102_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025309_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024511_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025214_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025211_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024507_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024506_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024505_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024504_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025209_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024601_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024514_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025302_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025213_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025212_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O025210_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024508_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024503_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR PROTECTION-1C,DI1O024502_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,DISP1ACTP_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,DI1O025312_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013403_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013305_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013206_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013203_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013202_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013102_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013101_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AO1A012602_MA
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AO1A013101_MA
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1A010103_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,PI1O012606_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,DI1O025314_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,DO1O011402_COUT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013402_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013304_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013205_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1O013201_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,DI1I170812_CIN
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR LEADS,AI1J011507_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE90012_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE90011_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE90003_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE90001_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80018_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80016_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80014_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80011_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80007_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80003_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE80001_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE70017_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE70016_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE70013_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE70010_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE70008_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE70007_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE60018_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE60011_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE60005_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE60002_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE50015_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE50014_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE50008_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE50006_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE50001_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE40017_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE40016_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE40010_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE40006_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE40003_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30017_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30016_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30015_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30011_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30010_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30004_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE30001_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE20016_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE20015_PNT
PLTU Tanjung Awar-Awar 1,GENERATOR,GENERATOR,T1TE20013_PNT
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,CIRCULATING WATER PUMP-4 #0,V4::DPU1030.HW.RT050208.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,CIRCULATING WATER PUMP-4 #0,V4::DPU1030.HW.RT050207.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,CIRCULATING WATER PUMP-4 #0,V4::DPU1030.HW.RT050206.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,CIRCULATING WATER PUMP-4 #0,V4::DPU1030.HW.AI050101.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,GRAVITY FILTER-2 #0,V4::DPU1036.HW.DQ030403.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,GRAVITY FILTER-2 #0,V4::DPU1036.HW.DQ030404.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,FLOCCULANT DOSING PUMP-2 PTS #0,V4::DPU1036.HW.AI020202.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,FLOCCULANT DOSING PUMP-2 PTS #0,V4::DPU1036.HW.DI060212.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,FLOCCULANT DOSING PUMP-2 PTS #0,V4::DPU1036.HW.DI060214.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,ALKALI METERING PUMP-2 PTS #0,V4::DPU1036.HW.DQ060409.PV
PLTU Tenayan 1,COMMON INTAKE PUMP ROOM SYSTEM #0,BLOWDOWN MACHINE-2 #0,V4::DPU1037.HW.DI020206.PV
PLTU Tenayan 1,COMMON INTAKE PUMP ROOM SYSTEM #0,BLOWDOWN MACHINE-2 #0,V4::DPU1037.HW.DQ020304.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.AI050201.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020405.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DQ020606.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020307.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020309.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020304.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020305.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,SLUDGE WATER STORAGE POND #0,V4::DPU1035.HW.DI030405.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ROOTS BLOWERS-2 #0,V4::DPU1035.HW.DQ020609.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ROOTS BLOWERS-2 #0,V4::DPU1035.HW.DI020503.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DI050309.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DQ050602.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DI050306.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DI040514.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.AQ040103.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.AI040203.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DI060408.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DI060404.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DI060406.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.AI010304.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050306.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050414.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050409.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050210.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050208.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050406.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050209.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050401.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050203.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010410.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010407.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,INTERMEDIATE WATER PUMP-2 #0,V4::DPU1033.HW.DI050309.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,ACID MEASURING TANK-1 #0,V4::DPU1032.HW.DI060108.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,ACID MEASURING TANK-1 #0,V4::DPU1032.HW.DI060103.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,ACID MEASURING TANK-1 #0,V4::DPU1032.HW.DI060104.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,FLOCCULANT TANK-1 CWW #0,V4::DPU1038.HW.DQ130602.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,FLOCCULANT TANK-1 CWW #0,V4::DPU1038.HW.DI130306.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140504.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DQ140610.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140505.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140411.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140408.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140507.PV
PLTU Tenayan 2,GENERATOR SYSTEM,GENERATOR PROTECTION #2,V4::DPU1027.HW.DI070311.PV
PLTU Tenayan 2,GENERATOR SYSTEM,GENERATOR PROTECTION #2,V4::DPU1027.HW.DI020502.PV
PLTU Tenayan 2,GENERATOR SYSTEM,GENERATOR PROTECTION #2,V4::DPU1027.HW.DI020501.PV
